CUSIP,Offer date,Company name,Ticker,Founding,PERM,VC dummy,Rollup,Dual,Post-issue shares,Internet
92923C807,20130724,WCI Communities Inc,WCIC,1946,14043,2,0,0,.,0
53633A101,20130725,Liquid Holdings Group Inc,LIQD,2008,14053,0,0,0,.,0
57118V100,20130725,Marlin Midstream Partners LP,FISH,-99,14049,0,0,1,0,0
Y0207T100,20130731,Ardmore Shipping Corp,ASC,2010,14092,0,0,0,.,0
85208M102,20130731,Sprouts Farmers Market LLC,SFM,2002,14102,0,0,0,.,0
047477104,20130801,Athlon Energy Inc,ATHL,2010,14062,0,0,0,.,0
21240D107,20130801,Control4 Corp,CTRL,2003,14095,1,0,0,.,0
57165B106,20130801,Marrone Bio Innovations Inc,MBII,2006,14099,1,0,0,.,0
98872B104,20130806,YuMe Inc,YUME,2004,14087,1,0,0,.,0
35138V102,20130807,Fox Factory Holding Corp,FOXF,1978,14097,0,0,0,.,0
46122T102,20130807,Intrexon Corp,XON,1998,14072,0,0,1,95210329,0
23247G109,20130808,Cvent Inc,CVT,1999,14063,1,0,0,.,0
N33462107,20130808,Frank's International NV,FI,1938,14089,0,0,0,.,0
74735R115,20130808,QEP Midstream Partners LP,QEPM,-99,14077,0,0,1,56410000,0
86101X104,20130808,Stock Building Supply Holdings,STCK,1922,14106,0,0,0,.,0
98159G107,20130808,World Point Terminals LP,WPT,-99,14086,0,0,1,0,0
16891K103,20130813,China Coml Credit Inc,CCCR,2011,14093,0,0,0,.,0
29413U103,20130814,Envision Healthcare Holdings,EVHC,1972,14065,0,0,0,.,0
G8827U100,20130814,Third Point Reinsurance Ltd,TPRE,2011,14088,0,0,0,.,0
75874Q107,20130822,Regado Biosciences Inc,RGDO,2001,14101,1,0,0,.,0
67081B106,20130913,OCI Resources LP,OCIR,1963,14134,0,0,1,19949000,0
08180D106,20130917,Benefitfocus Inc,BNFT,2000,14149,1,0,0,.,0
21240E105,20130917,Volaris Aviation Holding,VLRS,2005,14132,0,0,1,1011876690,0
00434H108,20130918,Acceleron Pharma Inc,XLRN,2003,14176,1,0,0,.,0
33830X104,20130918,Five Prime Therapeutics Inc,FPRX,2001,14161,1,0,0,.,0
05548N107,20130919,Bind Therapeutics Inc,BIND,2006,14148,1,0,0,.,0
18948M108,20130919,ClubCorp Holdings Inc,MYCC,1957,14131,0,0,0,.,0
31816Q101,20130919,FireEye Inc,FEYE,2004,14159,1,0,0,.,1
773111109,20130919,Rocket Fuel Inc,FUEL,2008,14164,1,0,0,.,1
30049G104,20130925,Evoke Pharma,EVOK,2007,14158,1,0,0,.,0
350465100,20130925,Foundation Medicine,FMI,2009,14160,1,0,0,.,0
683745103,20130925,Ophthotech,OPHT,2007,14167,1,0,0,.,0
03823U102,20130926,Applied Optoelectronics,AAOI,1997,14145,1,0,0,.,0
22357R103,20130926,Covisint,COVS,2008,14150,0,0,0,.,0
G6209T105,20130926,Montage Technology Group Ltd,MONT,2004,14165,1,0,0,.,0
M4059L101,20130927,Enzymotec Ltd,ENZY,1998,14157,2,0,0,.,0
70338P100,20130927,Pattern Energy Group,PEGI,2009,14168,0,0,1,51083283,0
74051N102,20130927,Premier Inc,PINC,1969,14169,0,0,1,140759790,0
US76680R2,20130927,RingCentral,RNG,1999,14136,1,0,1,60748648,1
92763A101,20130927,Violin Memory Inc,VMEM,2005,14143,1,0,0,.,0
31189P102,20131001,Fate Therapeutics,FATE,2007,14245,1,0,0,.,0
122017106,20131002,Burlington Stores Inc,BURL,1972,14182,0,0,0,.,0
75524W108,20131002,RE/MAX Holdings,RMAX,1973,14221,0,0,1,29342571,0
67091N108,20131004,OCI Partners LP,OCIP,2013,14214,0,0,0,.,0
73754Y100,20131004,Potbelly Corp,PBPB,1977,14258,2,0,0,.,0
50185U105,20131009,LDR Holding,LDRH,2000,14256,2,0,0,.,0
784178303,20131009,SFX Entertainment,SFXE,2000,14261,0,1,0,.,0
03674X106,20131010,Antero Resources,AR,2009,14179,2,1,0,.,0
556099109,20131010,MacroGenics,MGNX,2000,14257,1,0,0,.,0
86181Q300,20131010,Stonegate Mortgage,SGM,2005,14230,2,0,0,.,0
95931Q205,20131010,Western Refining Logistics LP,WNRL,2013,14233,0,0,1,45622000,0
72651A108,20131016,Plains GP Holdings,PAGP,2000,14215,0,0,1,610411867,0
85172J101,20131016,Springleaf Holdings,LEAF,1927,14229,0,0,0,.,0
922475108,20131016,Veeva Systems,VEEV,2007,14231,1,0,1,122252440,1
000899104,20131017,ADMA Biologics,ADMA,2004,15056,1,0,0,.,0
92912L107,20131018,voxeljet AG,VJET,1999,14232,1,0,1,15600000,0
00771V108,20131025,Aerie Pharmaceuticals,AERI,2005,14238,1,0,0,.,0
20337X109,20131025,CommScope Holding,COMM,1977,14239,0,0,0,.,0
29272B105,20131025,Endurance Interntl Group Hold,EIGI,1997,14244,2,0,0,.,1
849343108,20131025,Sprague Resources LP,SRLP,1870,14228,0,0,1,20143940,0
226718104,20131030,Criteo SA,CRTO,2005,14240,1,0,0,.,0
86881L106,20131030,Surgical Care Affiliates,SCAI,1982,14260,0,0,0,.,0
92337F107,20131030,Veracyte,VCYT,2006,14263,1,0,0,.,0
31680Q104,20131031,58.com,WUBA,2005,14209,1,0,1,77788347,1
G3198U102,20131031,Essent Group Ltd,ESNT,2008,14235,2,0,0,.,0
566324109,20131031,Marcus & Millichap,MMI,1971,14213,0,0,0,.,0
210751103,20131101,Container Store Group,TCS,1978,14274,0,0,0,.,0
74906P104,20131101,Qunar Cayman Islands Ltd,QUNR,2005,14320,1,0,1,123670000,1
03879N101,20131106,Arc Logistics Partners LP,ARCX,-99,14267,0,0,1,12162162,0
068323104,20131106,Barracuda Networks,CUDA,2003,14271,1,0,0,.,0
G1190F10,20131106,Blue Capital Reinsurance H,BCRH,2013,14298,0,0,0,.,0
48576U106,20131106,Karyopharm Therapeutics,KPTI,2008,14316,1,0,0,.,0
M98068105,20131106,Wix.com Ltd,WIX,2006,14326,1,0,0,.,1
50187T106,20131107,LGI Homes,LGIH,1995,14317,0,0,0,.,0
577675101,20131107,Mavenir Systems,MVNR,2005,14290,1,0,0,.,0
59564N103,20131107,Midcoast Energy Partners LP,MEP,2012,14291,0,0,1,46142971,0
65557Y105,20131107,Norcraft Companies,NCFT,1966,14292,0,0,0,.,0
90184L102,20131107,Twitter,TWTR,2006,14295,1,0,0,.,1
46617M109,20131108,JGWPT Holdings LLC,JGW,1995,14288,2,0,1,42121647,0
629209305,20131108,NMI Holdings,NMIH,2011,14318,2,0,0,.,0
163092109,20131113,Chegg,CHGG,2005,14273,1,0,0,.,1
Y2188B108,20131113,Dynagas LNG Partners LP,DLNG,2004,14308,0,0,1,38250000,0
44157R109,20131114,Houghton Mifflin Harcourt,HMHC,1905,14312,0,0,0,.,0
875372104,20131114,Tandem Diabetes Care,TNDM,2006,14325,1,0,0,.,0
75953110,20131115,Relypsa,RLYP,2007,14321,1,0,0,.,0
872590104,20131115,Zulily,ZU,2009,14327,1,0,1,122065331,1
Y62132108,20131121,Navigator Holdings Ltd,NVGS,1997,14301,2,0,0,.,0
33829R100,20131122,500.com Ltd,WBAI,2001,14280,0,0,2,32057000,1
451622104,20131122,Ideal Power,IPWR,2007,14313,1,0,0,.,0
G6855A10,20131122,Oxford Immunotec Global PLC,OXFD,2005,14319,1,0,0,.,0
86737M100,20131122,Sungy Mobile Ltd,GOMO,2005,14311,1,0,1,32355143,0
92719W108,20131122,Vince Holding (Apparel),VNCE,1961,14296,0,0,0,.,0
98401F105,20131202,Xencor Inc,XNCR,1997,14359,1,0,0,.,0
05278C107,20131210,Autohome Inc,ATHM,2008,14332,0,0,1,105136436,1
91914J102,20131210,Valero Energy Partners LP,VLP,1980,14342,0,0,1,58755080,0
03852U106,20131212,ARAMARK Holdings Corp,ARMK,1959,14329,0,0,0,.,0
43300A104,20131212,Hilton Worldwide Holdings Inc,HLT,1919,14338,0,0,0,.,0
494577109,20131212,Kindred Biosciences Inc,KIN,2012,14352,0,0,0,.,0
88165U109,20131212,Tetralogic,TLOG,2001,14356,1,0,0,.,0
16411W108,20131213,Cheniere Energy Partners LP H,CQH,1996,14335,0,0,0,.,0
315785105,20131213,Fidelity & Guaranty Life,FGL,1963,14337,0,0,0,.,0
65440R101,20131213,Nimble Storage Inc,NMBL,2007,14340,1,0,0,.,0
00165C104,20131218,AMC Entertainment Holdings,AMC,1920,14328,0,0,1,95052706,0
38000Q102,20140110,GlycoMimetics,GLYC,2003,14431,1,0,0,.,0
190632109,20140114,Coastway Bancorp Inc,CWAY,-99,14425,0,0,0,.,0
232751107,20140115,Cypress Energy Partners LP,CELP,-99,14380,0,0,1,10826000,0
G0702110,20140117,CHC Group Ltd,HELI,1987,14416,0,0,0,.,0
268785102,20140117,EP Energy Corp,EPE,1980,14392,0,0,1,244753000,0
74978Q105,20140117,RSP Permian,RSPP,2010,14408,2,0,0,.,0
80283M101,20140123,Santander Consumer USA Hold,SC,1995,14414,2,0,0,.,0
141633107,20140124,Care.com,CRCM,2006,14378,1,0,0,.,0
762760106,20140124,Rice Energy,RICE,2008,14409,2,0,0,.,0
15117E107,20140130,Celladon,CLDN,2000,14423,1,0,0,.,0
253031108,20140130,Dicerna Pharmaceuticals,DRNA,2006,14426,1,0,0,.,0
140755109,20140131,Cara Therapeutics,CARA,2004,14422,1,0,0,.,0
46090K109,20140131,Intrawest Resorts Holdings,SNOW,1976,14393,0,0,0,.,0
56117J100,20140131,Malibu Boats,MBUU,1982,14434,0,0,1,22428567,0
645370107,20140131,New Home Co,NWHM,2009,14400,2,0,0,.,0
89532E109,20140131,Trevena,TRVN,2007,14442,1,0,0,.,0
90400D108,20140131,Ultragenyx Pharmaceutical,RARE,2010,14436,1,0,0,.,0
05211J102,20140205,Auspex Pharmaceuticals,ASPX,2001,14448,1,0,0,.,0
09072V105,20140205,Biocept,BIOC,1997,14449,0,0,0,.,0
211171103,20140205,Continental Building Products,CBPX,1977,14478,0,0,0,.,0
372427104,20140205,Genocea Biosciences,GNCA,2006,14458,1,0,0,.,0
N9006410,20140205,uniQure BV,QURE,1998,14466,1,0,1,17594906,0
28226B104,20140206,Egalet,EGLT,2013,14455,1,0,0,.,0
286221106,20140206,Eleven Biotherapeutics,EBIO,2008,14452,1,0,0,.,0
505743104,20140206,Ladder Capital,LADR,2008,14489,2,0,1,97151517,0
761330109,20140206,Revance Therapeutics,RVNC,1999,14467,1,0,0,.,0
040221103,20140207,Argos Therapeutics,ARGS,1997,14447,1,0,0,.,0
640667101,20140211,NephroGenex,NRX,2004,14465,1,0,0,.,0
269796108,20140212,Eagle Pharmaceuticals,EGRX,2007,14456,1,0,0,.,0
33938J106,20140212,Flexion Therapeutics,FLXN,2007,14457,1,0,0,.,0
87482X101,20140212,Talmer Bancorp,TLMR,2003,14471,1,1,0,.,0
023435100,20140213,Amedica,AMDA,1996,14444,1,0,0,.,0
20602210,20140213,Concert Pharmaceuaticals,CNCE,2006,14451,1,0,0,.,0
45780R10,20140213,Installed Building Products,IBP,1977,14479,2,1,0,.,0
45780L104,20140214,Inogen,INGN,2001,14459,1,0,0,.,0
81684M104,20140221,Semler Scientific,SMLR,2007,14469,0,0,0,.,0
M6778Q121,20140227,Lumenis Ltd,LMNS,1991,14463,2,0,1,35235717,0
922280102,20140228,Varonis Systems,VRNS,2004,14472,1,0,0,.,0
03842B101,20140306,Aquinox Pharmaceuticals Inc,AQXP,2003,14535,1,0,0,.,0
22265J102,20140306,Coupons.com Inc,COUP,1998,14504,1,0,0,.,1
75629F109,20140306,Recro Pharma Inc,REPH,2007,14550,1,0,0,.,0
004449104,20140312,Achaogen Inc,AKAO,2002,14530,1,0,0,.,0
14862Q100,20140313,Castlight Health Inc,CSLT,2008,14502,1,0,1,88234707,0
25456J104,20140313,Dipexium Pharmaceuticals LLC,DPRX,2010,14538,0,0,0,.,0
M4723810,20140313,Galmed Pharmaceuticals Ltd,GLMD,2000,14540,0,0,0,.,0
70438V106,20140319,Paylocity Holding Corp,PCTY,1997,14547,1,0,0,.,0
00972D105,20140320,Akebia Therapeutics Inc,AKBA,2007,14531,1,0,0,.,0
M68830104,20140320,MediWound Ltd,MDWD,2000,14546,0,0,0,.,0
74736L109,20140320,Q2 Holdings Inc,QTWO,2005,14516,1,0,0,.,0
783330103,20140320,Ruthigen Inc,RTGN,2013,14551,0,0,1,4804290,0
002121101,20140321,A10 Networks Inc,ATEN,2004,14495,1,0,0,.,0
02318Y108,20140321,Amber Road Inc,AMBR,1984,14499,1,0,0,.,0
09970L100,20140321,Borderfree Inc,BRDR,1999,14537,1,0,0,.,1
92529L102,20140321,Versartis Inc,VSAR,2008,14555,1,0,0,.,0
G5258J109,20140326,King Digital Entertainment plc,KING,2003,14524,1,0,0,.,1
G6583A10,20140326,Nord Anglia Education,NORD,1972,14527,0,0,0,.,0
G6856M122,20140326,Oxbridge Re Holdings Ltd,OXBRU,2013,14661,0,0,1,6000000,0
03820J100,20140327,Applied Genetic Technologies,AGTC,1999,14528,1,0,0,.,0
85223W101,20140327,Square 1 Financial,SQBK,2005,14553,1,0,1,29602096,0
896288107,20140327,TriNet Group,TNET,1988,14521,2,0,0,.,0
90214J101,20140328,"2U, Inc",TWOU,2008,14554,1,0,0,.,1
007786106,20140328,Aerohive Networks,HIVE,2006,14498,1,0,0,.,1
29272C103,20140328,Energous,WATT,2012,14556,0,0,0,.,0
300415106,20140328,Everyday Health,EVDY,2002,14506,1,0,0,.,1
68244P107,20140401,1347 Property Insurance Hldgs,PIH,2012,14607,0,0,0,.,0
78112V102,20140402,The Rubicon Project Inc,RUBI,2007,14580,1,0,0,.,0
21887L107,20140403,Corium International Inc,CORI,1995,14594,1,0,0,.,0
876108101,20140403,Tarena International Inc,TEDU,2003,14611,1,0,1,50657389,0
338307101,20140404,Five9 Inc,FIVN,2001,14596,1,0,0,.,0
400110102,20140404,GrubHub Inc,GRUB,2004,14567,1,0,0,.,1
44970B109,20140404,IMS Health Holdings Inc,IMS,1988,14570,0,0,0,.,0
68375Y109,20140404,Opower Inc,OPWR,2007,14578,1,0,0,.,0
50420D108,20140409,La Quinta Holdings Inc,LQ,1968,14573,0,0,0,.,0
45174L108,20140409,iKang Healthcare Group Inc,KANG,2011,14600,1,0,1,32166983,0
00548A106,20140410,Adamas Pharmaceuticals Inc,ADMS,2000,14589,1,0,0,.,0
02005N100,20140410,Ally Financial Inc,ALLY,1924,14558,0,0,0,.,0
15708Q105,20140410,Cerulean Pharma Inc,CERU,2005,14591,1,0,0,.,0
292480100,20140411,Enable Midstream Partners LP,ENBL,-99,14564,0,0,1,415710860,0
71742Q106,20140411,Phibro Animal Health Corp,PAHC,1947,14603,0,0,1,37811161,0
98979J109,20140411,Zoe's Kitchen Inc,ZOES,1995,14588,2,0,0,.,0
70432V102,20140415,Paycom Software Inc,PAYC,1998,14579,1,0,0,.,0
60786M105,20140416,Moelis & Co LLC,MC,2007,14574,0,0,1,15330804,0
684000102,20140416,Opus Bank,OPB,1982,14602,0,0,0,.,0
89685A102,20140416,TriVascular Technologies Inc,TRIV,2007,14612,1,0,0,.,0
50187J108,20140417,Leju Holdings Ltd,LEJU,2008,14572,0,0,1,133592060,0
78573M104,20140417,Sabre Corp,SABR,1996,14608,0,0,0,.,0
84920Y106,20140417,Sportsman's Warehouse Hldg Inc,SPWH,1986,14609,0,0,0,.,0
92847R104,20140417,Vital Therapies Inc,VTL,2003,14615,1,0,0,.,0
948596101,20140417,Weibo Corp,WB,2009,14616,0,0,1,197237706,1
G73268,20140425,Quotient Ltd,QTNTU,2012,14666,1,0,0,.,0
01438T106,20140502,Aldeyra Therapeutics Inc,ALDX,2004,14647,1,0,0,.,0
04014Y101,20140502,Ares Management LP,ARES,1997,14617,0,0,1,80441870,0
698814100,20140502,Papa Murphy's Holdings Inc,FRSH,1981,14654,0,0,0,.,0
811292101,20140502,SCYNEXIS Inc,SCYX,1999,14668,1,0,0,.,0
Y2687W108,20140507,Gaslog Partners LP,GLOP,2012,14643,0,0,1,20045628,0
014339105,20140508,Alder BioPharmaceuticals Inc,ALDR,2002,14646,1,0,0,.,0
163075104,20140508,Cheetah Mobile Inc,CMCM,2009,14618,1,0,1,138117094,1
48273J107,20140508,K2M Group Holdings Inc,KTWO,2010,14658,0,0,0,.,0
69318Q104,20140509,PBF Logistics LP,PBFX,2013,14633,0,0,1,15886553,0
89977P106,20140509,Tuniu Corp,TOUR,2007,14676,1,0,2,48553195,1
81768T108,20140514,ServisFirst Bancshares Inc,SFBS,2005,14670,0,0,0,.,0
06654A103,20140515,Bankwell Financial Group,BWFG,2002,14650,0,0,0,.,0
98936J101,20140515,Zendesk Inc,ZEN,2007,14641,1,0,0,.,1
48138L107,20140516,Jumei Intl Hldg Ltd,JMEI,2010,14630,1,0,1,143128381,0
89785L107,20140516,TrueCar Inc,TRUE,2005,14677,1,0,0,.,1
87876P201,20140521,Tecogen Inc,TGEN,2000,14675,0,0,0,.,0
47215P106,20140522,JD.com Inc,JD.,2004,14655,1,0,1,1367085500,1
Y8213L10,20140522,SunEdison Semiconductor Ltd,SEMI,1959,14669,0,0,0,.,0
00847L100,20140523,Agile Therapeutics Inc,AGRX,1997,14645,1,0,0,.,0
42727J102,20140523,Heritage Insurance Hldg LLC,HRTG,2012,14625,0,0,0,.,0
701877102,20140523,Parsley Energy Inc,PE,2008,14634,0,0,1,111713550,0
76118L102,20140529,Resonant Inc,RESN,2012,14667,0,0,0,.,0
040413106,20140606,Arista Networks Inc,ANET,2004,14714,1,0,0,.,0
750469108,20140606,Radius Health Inc,RDUS,2008,14707,1,0,0,.,0
60739U204,20140612,MobileIron Inc,MOBL,2007,14697,1,0,0,.,0
L9340P101,20140612,Trinseo SA,TSE,1940,14755,0,0,0,.,0
98954L103,20140612,Zhaopin Ltd,ZPIN,1994,14753,0,0,1,94272260,0
G00349103,20140613,Abengoa Yield PLC,ABY,2012,14687,0,0,0,.,0
04523Y105,20140613,Aspen Aerogels Inc,ASPN,2001,14715,2,0,0,.,0
58605Q109,20140613,Memorial Resource Dvlp Corp,MRD,2007,14703,2,0,0,.,0
156504300,20140618,Century Communities Inc,CCS,2002,14716,0,0,0,.,0
34552U104,20140618,Foresight Energy LP,FELP,2004,14721,0,0,1,129477790,0
Q73622104,20140618,Parnell Pharm Hldg Ltd,PARN,2009,14706,0,0,0,.,0
826640104,20140618,Signal Genetics Inc,SGNL,2010,14708,0,0,0,.,0
92763M105,20140618,Viper Energy Partners LP,VNOM,2013,15139,0,0,1,76200000,0
98979G105,20140618,ZS Pharma Inc,ZSPH,2008,14712,1,0,0,.,0
03969710,20140619,Ardelyx Inc,ARDX,2007,14690,1,0,0,.,0
G5824910,20140619,Markit Ltd,MRKT,2003,14704,0,0,0,.,0
98885E103,20140619,Zafgen Inc,ZFGN,2005,14711,1,0,0,.,0
27890G100,20140620,Eclipse Resources Corp,ECR,2011,14719,2,0,0,.,0
49803L109,20140620,Kite Pharma Inc,KITE,2009,14695,1,0,0,.,0
98419E108,20140624,Xunlei Ltd,XNET,2003,14710,1,0,1,63862139,0
006855100,20140625,Adeptus Health Inc,ADPT,2002,14713,0,0,1,20537360,0
03209R103,20140625,Amphastar Pharmaceuticals Inc,AMPH,1996,14688,1,0,0,.,0
45323J103,20140625,Imprivata Inc,IMPR,2001,14723,1,0,0,.,0
57667T100,20140625,Materialise NV,MTLS,1990,14705,0,0,1,47072056,0
38268T103,20140626,GoPro Inc,GPRO,2004,14694,1,0,1,125810583,0
81761R109,20140626,ServiceMaster Global Holdings,SERV,1947,14750,0,0,0,.,0
H8468910,20140626,TCP International Holdings Ltd,TCPI,1986,14754,0,0,0,.,0
65341B106,20140627,NextEra Energy Partners LP,NEP,2014,14734,0,0,1,0,0
59408Q106,20140627,The Michaels Companies Inc,MIK,1983,14696,0,0,0,.,0
46134L105,20140701,Investar Holding Corp,ISTR,2006,14810,0,0,0,.,0
603380106,20140701,Minerva Neurosciences Inc,NERV,2007,14822,1,0,0,.,0
37957B100,20140702,GlobeImmune Inc,GBIM,1995,14801,1,0,0,.,0
86777J108,20140714,Sunshine Bancorp Inc,SBCP,2014,14829,0,0,0,.,0
14167L103,20140716,CareDx Inc,CDNA,1998,14797,1,0,0,.,0
46266A109,20140716,IRadimed Corp,IRMD,1992,14807,0,0,0,.,0
095573101,20140717,Blue Hills Bancorp Inc,BHBK,1871,14792,0,0,0,.,0
775431109,20140717,Roka Bioscience Inc,ROKA,2009,14827,1,0,0,.,0
L4438510,20140718,Globant SA,GLOB,2003,14785,1,0,0,.,0
78667J108,20140718,SAGE Therapeutics Inc,SAGE,2010,14828,1,0,0,.,0
88104R100,20140718,TerraForm Power Inc,TERP,2007,14831,0,0,1,94935656,0
898202106,20140718,Trupanion Inc,TRUP,2007,14782,1,0,0,.,0
898570106,20140718,TubeMogul Inc,TUBE,2007,14834,1,0,0,.,0
58464J105,20140722,Medical Transcription Billing,MTBC,1999,14818,0,0,0,.,0
45252L103,20140723,Immune Design Corp,IMDZ,2008,14805,1,0,0,.,0
46071F103,20140723,Intersect ENT Inc,XENT,2003,14836,1,0,0,.,0
892231101,20140723,Townsquare Media LLC,TSQ,1996,14778,0,0,1,16788959,0
00790R104,20140724,Advanced Drainage Systems Inc,WMS,1966,14759,0,0,0,.,0
268603107,20140724,El Pollo Loco Holdings Inc,LOCO,1975,14812,0,0,0,.,0
45780Q103,20140724,Innocoll AG,INNL,2013,19664,1,0,1,7475090,0
67576A100,20140724,Ocular Therapeutix Inc,OCUL,2006,14823,1,0,0,.,0
L7296710,20140724,Orion Engineered Carbons SA,OEC,1939,14786,0,0,0,.,0
717071104,20140724,Pfenex Inc,PFNX,2009,14774,1,0,0,.,0
212326102,20140729,ContraFect Corp,CFRXU,2008,14927,0,0,1,19300085,0
846511103,20140729,Spark Energy Inc,SPKE,1999,14830,1,0,1,13750000,0
960417103,20140730,Westlake Chemical Partners LP,WLKP,2014,14783,0,0,1,27059730,0
05337G107,20140731,Avalanche Biotechnologies Inc,AAVL,2006,14790,1,0,0,.,0
M20156101,20140731,Bio Blast Pharma Ltd,ORPN,2012,14826,0,0,0,.,0
148806102,20140731,Catalent Inc,CTLT,1998,14763,0,0,0,.,0
42226A107,20140731,HealthEquity Inc,HQY,2002,14803,1,0,0,.,0
M67872107,20140731,Macrocure Ltd,MCUR,2008,14814,1,0,0,.,0
56854Q101,20140731,Marinus Pharmaceuticals Inc,MRNS,2003,14815,1,0,0,.,0
87165B103,20140731,Synchrony Financial,SYF,2003,14776,0,0,0,.,0
Y8977Y100,20140731,Transocean Partners LLC,RIGP,2014,14789,0,0,1,0,0
30255G103,20140801,FCB Financial Holdings Inc,FCB,2009,14851,0,0,1,40446199,0
548862101,20140801,Loxo Oncology Inc,LOXO,2013,14871,1,0,0,.,0
N51488117,20140801,Mobileye NV,MBLY,1999,14856,1,0,0,.,0
Y9384M101,20140801,VTTI Energy Partners LP,VTTI,2014,14858,0,0,1,41071429,0
H03579101,20140806,Auris Medical Holding AG,EARS,2003,14865,1,0,0,.,0
Y3262R100,20140807,Hoegh LNG Partners LP,HMLP,2014,14857,0,0,1,0,0
89853L104,20140807,T2 Biosystems Inc,TTOO,2006,14879,1,0,0,.,0
45173K101,20140807,iDreamSky Technology Ltd,DSKY,2012,14864,1,0,1,42323188,0
39260X100,20140808,Green Bancorp Inc,GNBC,2004,14870,0,0,0,.,0
453415309,20140808,Independence Contract Drilling,ICD,2007,14852,2,0,0,.,0
783754104,20140808,Ryerson Holding Corp,RYI,2007,14855,0,0,0,.,0
68906L105,20140813,Otonomy Inc,OTIC,2008,14874,1,0,0,.,0
12591N109,20140814,C1 Financial Inc,BNK,1995,14849,0,0,0,.,0
N0104510,20140912,Affimed Therapeutics BV,AFMD,2000,14923,1,0,0,.,0
M8216Q101,20140912,ReWalk Robotics Ltd,RWLK,2001,14936,1,0,0,.,0
17887R102,20140917,Civitas Solutions Inc,CIVI,2007,14890,0,0,0,.,0
88907J107,20140917,Tokai Pharmaceuticals Inc,TKAI,2004,14937,1,0,0,.,0
M46135105,20140918,Foamix Pharmaceuticals Ltd,FOMX,2003,14929,0,0,0,.,0
N7154210,20140918,ProQR Therapeutics BV,PRQR,2012,14935,1,0,0,.,0
01609W102,20140919,Alibaba Group Holding Ltd,BABA,1999,14888,1,0,1,2464393304,1
36192A109,20140922,GWG Holdings Inc,GWGH,2008,14930,0,0,0,.,0
174610105,20140924,Citizens Financial Group Inc,CFG,1900,14889,0,0,0,.,0
M2682V108,20140924,CyberArk Software Ltd,CYBR,1999,14928,1,0,0,.,1
58503T106,20140924,Medley Management Inc,MDLY,2006,14908,0,0,1,29333333,0
83190B101,20140924,Smart & Final Stores Inc,SFS,1871,14915,0,0,0,.,0
92847N103,20140924,Vitae Pharmaceuticals Inc,VTAE,2001,14938,1,0,0,.,0
206812109,20140925,CONE Midstream Partners LP,CNNX,2014,14898,0,0,1,58326242,0
G9019D104,20140925,Travelport Worldwide Ltd,TVPT,1971,14918,0,0,0,.,0
29363J10,20140930,Entegra Financial Corp,ENFC,2011,15006,0,0,0,.,0
M96885104,20141001,Vascular Biogenics Ltd,VBLT,2000,15020,1,0,0,.,0
92854Q106,20141001,Vivint Solar Inc,VSLR,2011,14982,0,0,0,.,0
000307108,20141002,AAC Holdings Inc,AAC,2009,14945,0,0,0,.,0
L0427L105,20141002,Atento SA,ATTO,1999,14986,0,0,0,.,1
13089P101,20141002,Calithera Biosciences Inc,CALA,2010,14995,1,0,0,.,0
46643C109,20141002,JP Energy Partners LP,JPEP,2010,14972,0,0,1,18213502,0
91843L103,20141002,VWR Corp,VWR,2007,15023,0,0,0,.,0
94419L101,20141002,Wayfair Inc,W,2002,14983,1,0,1,82757659,1
24983L104,20141003,Dermira Inc,DERM,2010,15003,1,0,0,.,0
30255X106,20141003,FMSA Holdings Inc,FMSA,1986,14961,0,0,0,.,0
98600P201,20141003,Yodlee Inc,YDLE,1999,15024,1,0,0,.,0
923451108,20141008,Veritex Holdings Inc,VBTX,2009,15022,0,0,0,.,0
39013L106,20141009,Great Basin Scientific Inc,GBSN,2003,15010,0,0,1,4928462,0
443573100,20141009,HubSpot Inc,HUBS,2006,14970,1,0,0,.,0
60845Q105,20141009,MOL Global Inc,MOLG,2000,15013,0,0,1,19461078,1
G67506108,20141009,OM Asset Management plc,OMAM,1966,14985,0,0,0,.,0
903318103,20141009,USD Partners LP,USDP,2014,14981,0,0,1,10483545,0
238337109,20141010,Dave & Buster's Ent Inc,PLAY,1982,15014,0,0,0,.,0
25456K101,20141010,Diplomat Pharmacy Inc,DPLO,1975,14954,0,0,0,.,0
257454108,20141015,Dominion Midstream Partners LP,DM,2014,14956,0,0,1,20387500,0
34986J105,20141015,Forward Pharma A/S,FWP,2005,15009,1,0,1,45813760,0
391416104,20141015,Great Western Bancorp Inc,GWB,1944,14969,0,0,0,.,0
046513107,20141016,Atara Biotherapeutics Inc,ATRA,2012,14991,1,0,0,.,0
98919V105,20141017,Zayo Group Holdings Inc,ZAYO,2007,14984,0,0,0,.,0
585553100,20141021,Melrose Bancorp Inc,MELR,1890,15011,0,0,0,.,0
